%Arquivo de dados
%tempo[s],Valor[A]
0.001395,5.019939
0.001396,5.023199
0.001397,5.026458
0.001398,5.029717
0.001399,5.032975
0.001400,5.036232
0.001401,5.039489
0.001402,5.042744
0.001403,5.046000
0.001404,5.049254
0.001405,5.052508
0.001406,5.055761
0.001407,5.059013
0.001408,5.062264
0.001409,5.065515
0.001410,5.068765
0.001411,5.072015
0.001412,5.075263
0.001413,5.078511
0.001414,5.081758
0.001415,5.085005
0.001416,5.088251
0.001417,5.091496
0.001418,5.094740
0.001419,5.097984
0.001420,5.101227
0.001421,5.104469
0.001422,5.107710
0.001423,5.110951
0.001424,5.114191
0.001425,5.117430
0.001426,5.120669
0.001427,5.123906
0.001428,5.127143
0.001429,5.130380
0.001430,5.133615
0.001431,5.136850
0.001432,5.140084
0.001433,5.143318
0.001434,5.146550
0.001435,5.149782
0.001436,5.153014
0.001437,5.156244
0.001438,5.159474
0.001439,5.162703
0.001440,5.165931
0.001441,5.169159
0.001442,5.172385
0.001443,5.175612
0.001444,5.178837
0.001445,5.182061
0.001446,5.185285
0.001447,5.188508
0.001448,5.191731
0.001449,5.194953
0.001450,5.198173
0.001451,5.201394
0.001452,5.204613
0.001453,5.207832
0.001454,5.211050
0.001455,5.214267
0.001456,5.217483
0.001457,5.220699
0.001458,5.223914
0.001459,5.227128
0.001460,5.230342
0.001461,5.233555
0.001462,5.236767
0.001463,5.239978
0.001464,5.243189
0.001465,5.246398
0.001466,5.249607
0.001467,5.252816
0.001468,5.256023
0.001469,5.259230
0.001470,5.262436
0.001471,5.265641
0.001472,5.268846
0.001473,5.272050
0.001474,5.275253
0.001475,5.278455
0.001476,5.281657
0.001477,5.284857
0.001478,5.288058
0.001479,5.291257
0.001480,5.294455
0.001481,5.297653
0.001482,5.300850
0.001483,5.304047
0.001484,5.307242
0.001485,5.310437
0.001486,5.313631
0.001487,5.316824
0.001488,5.320017
0.001489,5.323209
0.001490,5.326400
0.001491,5.329590
0.001492,5.332779
0.001493,5.335968
0.001494,5.339156
0.001495,5.342343
0.001496,5.345530
0.001497,5.348715
0.001498,5.351900
0.001499,5.355085
0.001500,5.358268
0.001501,5.361451
0.001502,5.364633
0.001503,5.367814
0.001504,5.370994
0.001505,5.374174
0.001506,5.377352
0.001507,5.380531
0.001508,5.383708
0.001509,5.386884
0.001510,5.390060
0.001511,5.393235
0.001512,5.396409
0.001513,5.399583
0.001514,5.402756
0.001515,5.405928
0.001516,5.409099
0.001517,5.412269
0.001518,5.415439
0.001519,5.418608
0.001520,5.421776
0.001521,5.424943
0.001522,5.428110
0.001523,5.431276
0.001524,5.434441
0.001525,5.437605
0.001526,5.440768
0.001527,5.443931
0.001528,5.447093
0.001529,5.450254
0.001530,5.453414
0.001531,5.456574
0.001532,5.459733
0.001533,5.462891
0.001534,5.466048
0.001535,5.469205
0.001536,5.472360
0.001537,5.475515
0.001538,5.478670
0.001539,5.481823
0.001540,5.484976
0.001541,5.488127
0.001542,5.491278
0.001543,5.494429
0.001544,5.497578
0.001545,5.500727
0.001546,5.503875
0.001547,5.507022
0.001548,5.510168
0.001549,5.513314
0.001550,5.516459
0.001551,5.519603
0.001552,5.522746
0.001553,5.525888
0.001554,5.529030
0.001555,5.532171
0.001556,5.535311
0.001557,5.538450
0.001558,5.541589
0.001559,5.544727
0.001560,5.547863
0.001561,5.551000
0.001562,5.554135
0.001563,5.557270
0.001564,5.560403
0.001565,5.563536
0.001566,5.566668
0.001567,5.569800
0.001568,5.572930
0.001569,5.576060
0.001570,5.579189
0.001571,5.582318
0.001572,5.585445
0.001573,5.588572
0.001574,5.591698
0.001575,5.594823
0.001576,5.597947
0.001577,5.601070
0.001578,5.604193
0.001579,5.607315
0.001580,5.610436
0.001581,5.613556
0.001582,5.616676
0.001583,5.619794
0.001584,5.622912
0.001585,5.626029
0.001586,5.629146
0.001587,5.632261
0.001588,5.635376
0.001589,5.638490
0.001590,5.641603
0.001591,5.644715
0.001592,5.647827
0.001593,5.650937
0.001594,5.654047
0.001595,5.657156
0.001596,5.660264
0.001597,5.663372
0.001598,5.666479
0.001599,5.669584
0.001600,5.672689
0.001601,5.675794
0.001602,5.678897
0.001603,5.682000
0.001604,5.685102
0.001605,5.688203
0.001606,5.691303
0.001607,5.694402
0.001608,5.697501
0.001609,5.700599
0.001610,5.703696
0.001611,5.706792
0.001612,5.709887
0.001613,5.712982
0.001614,5.716075
0.001615,5.719168
0.001616,5.722260
0.001617,5.725352
0.001618,5.728442
0.001619,5.731532
0.001620,5.734621
0.001621,5.737709
0.001622,5.740796
0.001623,5.743882
0.001624,5.746968
0.001625,5.750053
0.001626,5.753136
0.001627,5.756220
0.001628,5.759302
0.001629,5.762383
0.001630,5.765464
0.001631,5.768544
0.001632,5.771623
0.001633,5.774701
0.001634,5.777779
0.001635,5.780855
0.001636,5.783931
0.001637,5.787006
0.001638,5.790080
0.001639,5.793153
0.001640,5.796226
0.001641,5.799297
0.001642,5.802368
0.001643,5.805438
0.001644,5.808507
0.001645,5.811576
0.001646,5.814643
0.001647,5.817710
0.001648,5.820776
0.001649,5.823841
0.001650,5.826905
0.001651,5.829968
0.001652,5.833031
0.001653,5.836092
0.001654,5.839153
0.001655,5.842213
0.001656,5.845273
0.001657,5.848331
0.001658,5.851389
0.001659,5.854445
0.001660,5.857501
0.001661,5.860556
0.001662,5.863610
0.001663,5.866664
0.001664,5.869716
0.001665,5.872768
0.001666,5.875819
0.001667,5.878869
0.001668,5.881918
0.001669,5.884967
0.001670,5.888014
0.001671,5.891061
0.001672,5.894107
0.001673,5.897152
0.001674,5.900196
0.001675,5.903239
0.001676,5.906282
0.001677,5.909324
0.001678,5.912365
0.001679,5.915405
0.001680,5.918444
0.001681,5.921482
0.001682,5.924520
0.001683,5.927556
0.001684,5.930592
0.001685,5.933627
0.001686,5.936661
0.001687,5.939694
0.001688,5.942727
0.001689,5.945758
0.001690,5.948789
0.001691,5.951819
0.001692,5.954848
0.001693,5.957876
0.001694,5.960904
0.001695,5.963930
0.001696,5.966956
0.001697,5.969980
0.001698,5.973004
0.001699,5.976028
0.001700,5.979050
0.001701,5.982071
0.001702,5.985092
0.001703,5.988112
0.001704,5.991130
0.001705,5.994148
0.001706,5.997166
0.001707,6.000182
0.001708,6.003197
0.001709,6.006212
0.001710,6.009226
0.001711,6.012239
0.001712,6.015251
0.001713,6.018262
0.001714,6.021272
0.001715,6.024282
0.001716,6.027290
0.001717,6.030298
0.001718,6.033305
0.001719,6.036311
0.001720,6.039316
0.001721,6.042320
0.001722,6.045324
0.001723,6.048326
0.001724,6.051328
0.001725,6.054329
0.001726,6.057329
0.001727,6.060328
0.001728,6.063327
0.001729,6.066324
0.001730,6.069321
0.001731,6.072316
0.001732,6.075311
0.001733,6.078305
0.001734,6.081298
0.001735,6.084291
0.001736,6.087282
0.001737,6.090273
0.001738,6.093262
0.001739,6.096251
0.001740,6.099239
0.001741,6.102226
0.001742,6.105212
0.001743,6.108198
0.001744,6.111182
0.001745,6.114166
0.001746,6.117148
0.001747,6.120130
0.001748,6.123111
0.001749,6.126091
0.001750,6.129071
0.001751,6.132049
0.001752,6.135026
0.001753,6.138003
0.001754,6.140979
0.001755,6.143954
0.001756,6.146928
0.001757,6.149901
0.001758,6.152873
0.001759,6.155845
0.001760,6.158815
0.001761,6.161785
0.001762,6.164753
0.001763,6.167721
0.001764,6.170688
0.001765,6.173655
0.001766,6.176620
0.001767,6.179584
0.001768,6.182548
0.001769,6.185510
0.001770,6.188472
0.001771,6.191433
0.001772,6.194393
0.001773,6.197352
0.001774,6.200310
0.001775,6.203268
0.001776,6.206224
0.001777,6.209180
0.001778,6.212134
0.001779,6.215088
0.001780,6.218041
0.001781,6.220993
0.001782,6.223944
0.001783,6.226895
0.001784,6.229844
0.001785,6.232792
0.001786,6.235740
0.001787,6.238687
0.001788,6.241633
0.001789,6.244578
0.001790,6.247522
0.001791,6.250465
0.001792,6.253407
0.001793,6.256349
0.001794,6.259289
0.001795,6.262229
0.001796,6.265168
0.001797,6.268105
0.001798,6.271042
0.001799,6.273978
0.001800,6.276914
0.001801,6.279848
0.001802,6.282781
0.001803,6.285714
0.001804,6.288645
0.001805,6.291576
0.001806,6.294506
0.001807,6.297435
0.001808,6.300363
0.001809,6.303290
0.001810,6.306216
0.001811,6.309142
0.001812,6.312066
0.001813,6.314990
0.001814,6.317912
0.001815,6.320834
0.001816,6.323755
0.001817,6.326675
0.001818,6.329594
0.001819,6.332512
0.001820,6.335429
0.001821,6.338346
0.001822,6.341261
0.001823,6.344176
0.001824,6.347089
0.001825,6.350002
0.001826,6.352914
0.001827,6.355825
0.001828,6.358735
0.001829,6.361644
0.001830,6.364552
0.001831,6.367460
0.001832,6.370366
0.001833,6.373272
0.001834,6.376176
0.001835,6.379080
0.001836,6.381983
0.001837,6.384885
0.001838,6.387786
0.001839,6.390686
0.001840,6.393585
0.001841,6.396483
0.001842,6.399380
0.001843,6.402277
0.001844,6.405172
0.001845,6.408067
0.001846,6.410961
0.001847,6.413854
0.001848,6.416745
0.001849,6.419636
0.001850,6.422527
0.001851,6.425416
0.001852,6.428304
0.001853,6.431191
0.001854,6.434078
0.001855,6.436963
0.001856,6.439848
0.001857,6.442731
0.001858,6.445614
0.001859,6.448496
0.001860,6.451377
0.001861,6.454257
0.001862,6.457136
0.001863,6.460014
0.001864,6.462891
0.001865,6.465768
0.001866,6.468643
0.001867,6.471518
0.001868,6.474391
0.001869,6.477264
0.001870,6.480136
0.001871,6.483006
0.001872,6.485876
0.001873,6.488745
0.001874,6.491613
0.001875,6.494480
0.001876,6.497347
0.001877,6.500212
0.001878,6.503076
0.001879,6.505940
0.001880,6.508802
0.001881,6.511664
0.001882,6.514524
0.001883,6.517384
0.001884,6.520243
0.001885,6.523101
0.001886,6.525958
0.001887,6.528814
0.001888,6.531669
0.001889,6.534523
0.001890,6.537376
0.001891,6.540229
0.001892,6.543080
0.001893,6.545930
0.001894,6.548780
0.001895,6.551629
0.001896,6.554476
0.001897,6.557323
0.001898,6.560169
0.001899,6.563014
0.001900,6.565858
0.001901,6.568701
0.001902,6.571543
0.001903,6.574384
0.001904,6.577224
0.001905,6.580063
0.001906,6.582902
0.001907,6.585739
0.001908,6.588575
0.001909,6.591411
0.001910,6.594245
0.001911,6.597079
0.001912,6.599912
0.001913,6.602744
0.001914,6.605574
0.001915,6.608404
0.001916,6.611233
0.001917,6.614061
0.001918,6.616888
0.001919,6.619714
0.001920,6.622540
0.001921,6.625364
0.001922,6.628187
0.001923,6.631010
0.001924,6.633831
0.001925,6.636651
0.001926,6.639471
0.001927,6.642290
0.001928,6.645107
0.001929,6.647924
0.001930,6.650740
0.001931,6.653554
0.001932,6.656368
0.001933,6.659181
0.001934,6.661993
0.001935,6.664804
0.001936,6.667614
0.001937,6.670423
0.001938,6.673232
0.001939,6.676039
0.001940,6.678845
0.001941,6.681651
0.001942,6.684455
0.001943,6.687258
0.001944,6.690061
0.001945,6.692862
0.001946,6.695663
0.001947,6.698463
0.001948,6.701261
0.001949,6.704059
0.001950,6.706856
0.001951,6.709652
0.001952,6.712446
0.001953,6.715240
0.001954,6.718033
0.001955,6.720825
0.001956,6.723616
0.001957,6.726406
0.001958,6.729196
0.001959,6.731984
0.001960,6.734771
0.001961,6.737557
0.001962,6.740343
0.001963,6.743127
0.001964,6.745910
0.001965,6.748693
0.001966,6.751474
0.001967,6.754255
0.001968,6.757034
0.001969,6.759813
0.001970,6.762591
0.001971,6.765367
0.001972,6.768143
0.001973,6.770918
0.001974,6.773692
0.001975,6.776464
0.001976,6.779236
0.001977,6.782007
0.001978,6.784777
0.001979,6.787546
0.001980,6.790314
0.001981,6.793081
0.001982,6.795847
0.001983,6.798612
0.001984,6.801376
0.001985,6.804140
0.001986,6.806902
0.001987,6.809663
0.001988,6.812423
0.001989,6.815183
0.001990,6.817941
0.001991,6.820698
0.001992,6.823455
0.001993,6.826210
0.001994,6.828965
0.001995,6.831718
0.001996,6.834471
0.001997,6.837222
0.001998,6.839973
0.001999,6.842722
0.002000,6.845471
0.002001,6.848219
0.002002,6.850965
0.002003,6.853711
0.002004,6.856456
0.002005,6.859200
0.002006,6.861942
0.002007,6.864684
0.002008,6.867425
0.002009,6.870165
0.002010,6.872904
0.002011,6.875642
0.002012,6.878379
0.002013,6.881115
0.002014,6.883850
0.002015,6.886584
0.002016,6.889317
0.002017,6.892049
0.002018,6.894780
0.002019,6.897510
0.002020,6.900239
0.002021,6.902967
0.002022,6.905694
0.002023,6.908420
0.002024,6.911145
0.002025,6.913870
0.002026,6.916593
0.002027,6.919315
0.002028,6.922036
0.002029,6.924757
0.002030,6.927476
0.002031,6.930194
0.002032,6.932912
0.002033,6.935628
0.002034,6.938343
0.002035,6.941058
0.002036,6.943771
0.002037,6.946483
0.002038,6.949195
0.002039,6.951905
0.002040,6.954614
0.002041,6.957323
0.002042,6.960030
0.002043,6.962737
0.002044,6.965442
0.002045,6.968147
0.002046,6.970850
0.002047,6.973553
0.002048,6.976254
0.002049,6.978955
0.002050,6.981654
0.002051,6.984353
0.002052,6.987050
0.002053,6.989747
0.002054,6.992442
0.002055,6.995137
0.002056,6.997830
0.002057,7.000523
0.002058,7.003215
0.002059,7.005905
0.002060,7.008595
0.002061,7.011283
0.002062,7.013971
0.002063,7.016657
0.002064,7.019343
0.002065,7.022028
0.002066,7.024711
0.002067,7.027394
0.002068,7.030075
0.002069,7.032756
0.002070,7.035436
0.002071,7.038114
0.002072,7.040792
0.002073,7.043468
0.002074,7.046144
0.002075,7.048819
0.002076,7.051492
0.002077,7.054165
0.002078,7.056836
0.002079,7.059507
0.002080,7.062176
0.002081,7.064845
0.002082,7.067513
0.002083,7.070179
0.002084,7.072845
0.002085,7.075509
0.002086,7.078173
0.002087,7.080835
0.002088,7.083497
0.002089,7.086157
0.002090,7.088817
0.002091,7.091476
0.002092,7.094133
0.002093,7.096790
0.002094,7.099445
0.002095,7.102099
0.002096,7.104753
0.002097,7.107405
0.002098,7.110057
0.002099,7.112707
0.002100,7.115357
0.002101,7.118005
0.002102,7.120653
0.002103,7.123299
0.002104,7.125944
0.002105,7.128589
0.002106,7.131232
0.002107,7.133874
0.002108,7.136516
0.002109,7.139156
0.002110,7.141795
0.002111,7.144434
0.002112,7.147071
0.002113,7.149707
0.002114,7.152342
0.002115,7.154977
0.002116,7.157610
0.002117,7.160242
0.002118,7.162873
0.002119,7.165503
0.002120,7.168133
0.002121,7.170761
0.002122,7.173388
0.002123,7.176014
0.002124,7.178639
0.002125,7.181263
0.002126,7.183886
0.002127,7.186508
0.002128,7.189129
0.002129,7.191749
0.002130,7.194368
0.002131,7.196986
0.002132,7.199603
0.002133,7.202219
0.002134,7.204833
0.002135,7.207447
0.002136,7.210060
0.002137,7.212672
0.002138,7.215282
0.002139,7.217892
0.002140,7.220501
0.002141,7.223109
0.002142,7.225715
0.002143,7.228321
0.002144,7.230925
0.002145,7.233529
0.002146,7.236131
0.002147,7.238733
0.002148,7.241333
0.002149,7.243933
0.002150,7.246531
0.002151,7.249129
0.002152,7.251725
0.002153,7.254320
0.002154,7.256915
0.002155,7.259508
0.002156,7.262100
0.002157,7.264691
0.002158,7.267281
0.002159,7.269871
0.002160,7.272459
0.002161,7.275046
0.002162,7.277632
0.002163,7.280217
0.002164,7.282801
0.002165,7.285384
0.002166,7.287966
0.002167,7.290546
0.002168,7.293126
0.002169,7.295705
0.002170,7.298283
0.002171,7.300859
0.002172,7.303435
0.002173,7.306010
0.002174,7.308583
0.002175,7.311156
0.002176,7.313727
0.002177,7.316298
0.002178,7.318867
0.002179,7.321436
0.002180,7.324003
0.002181,7.326569
0.002182,7.329135
0.002183,7.331699
0.002184,7.334262
0.002185,7.336824
0.002186,7.339385
0.002187,7.341945
0.002188,7.344504
0.002189,7.347062
0.002190,7.349619
0.002191,7.352175
0.002192,7.354730
0.002193,7.357284
0.002194,7.359837
0.002195,7.362388
0.002196,7.364939
0.002197,7.367489
0.002198,7.370037
0.002199,7.372585
0.002200,7.375131
0.002201,7.377677
0.002202,7.380221
0.002203,7.382764
0.002204,7.385307
0.002205,7.387848
0.002206,7.390388
0.002207,7.392927
0.002208,7.395465
0.002209,7.398002
0.002210,7.400538
0.002211,7.403073
0.002212,7.405607
0.002213,7.408140
0.002214,7.410672
0.002215,7.413202
0.002216,7.415732
0.002217,7.418260
0.002218,7.420788
0.002219,7.423315
0.002220,7.425840
0.002221,7.428364
0.002222,7.430888
0.002223,7.433410
0.002224,7.435931
0.002225,7.438451
0.002226,7.440970
0.002227,7.443488
0.002228,7.446005
0.002229,7.448521
0.002230,7.451036
0.002231,7.453550
0.002232,7.456063
0.002233,7.458574
0.002234,7.461085
0.002235,7.463595
0.002236,7.466103
0.002237,7.468611
0.002238,7.471117
0.002239,7.473622
0.002240,7.476127
0.002241,7.478630
0.002242,7.481132
0.002243,7.483633
0.002244,7.486133
0.002245,7.488632
0.002246,7.491130
0.002247,7.493627
0.002248,7.496122
0.002249,7.498617
0.002250,7.501111
0.002251,7.503603
0.002252,7.506095
0.002253,7.508585
0.002254,7.511075
0.002255,7.513563
0.002256,7.516050
0.002257,7.518536
0.002258,7.521021
0.002259,7.523505
0.002260,7.525988
0.002261,7.528470
0.002262,7.530951
0.002263,7.533431
0.002264,7.535909
0.002265,7.538387
0.002266,7.540863
0.002267,7.543339
0.002268,7.545813
0.002269,7.548287
0.002270,7.550759
0.002271,7.553230
0.002272,7.555700
0.002273,7.558169
0.002274,7.560637
0.002275,7.563104
0.002276,7.565570
0.002277,7.568034
0.002278,7.570498
0.002279,7.572960
0.002280,7.575422
0.002281,7.577882
0.002282,7.580342
0.002283,7.582800
0.002284,7.585257
0.002285,7.587713
0.002286,7.590168
0.002287,7.592622
0.002288,7.595075
0.002289,7.597527
0.002290,7.599978
0.002291,7.602427
0.002292,7.604876
0.002293,7.607323
0.002294,7.609770
0.002295,7.612215
0.002296,7.614659
0.002297,7.617102
0.002298,7.619544
0.002299,7.621985
0.002300,7.624425
0.002301,7.626864
0.002302,7.629302
0.002303,7.631738
0.002304,7.634174
0.002305,7.636608
0.002306,7.639042
0.002307,7.641474
0.002308,7.643905
0.002309,7.646335
0.002310,7.648764
0.002311,7.651192
0.002312,7.653619
0.002313,7.656045
0.002314,7.658470
0.002315,7.660893
0.002316,7.663316
0.002317,7.665737
0.002318,7.668157
0.002319,7.670577
0.002320,7.672995
0.002321,7.675412
0.002322,7.677828
0.002323,7.680243
0.002324,7.682656
0.002325,7.685069
0.002326,7.687481
0.002327,7.689891
0.002328,7.692301
0.002329,7.694709
0.002330,7.697116
0.002331,7.699522
0.002332,7.701927
0.002333,7.704331
0.002334,7.706734
0.002335,7.709136
0.002336,7.711537
0.002337,7.713936
0.002338,7.716335
0.002339,7.718732
0.002340,7.721128
0.002341,7.723523
0.002342,7.725918
0.002343,7.728311
0.002344,7.730702
0.002345,7.733093
0.002346,7.735483
0.002347,7.737871
0.002348,7.740259
0.002349,7.742645
0.002350,7.745031
0.002351,7.747415
0.002352,7.749798
0.002353,7.752180
0.002354,7.754561
0.002355,7.756941
0.002356,7.759319
0.002357,7.761697
0.002358,7.764073
0.002359,7.766449
0.002360,7.768823
0.002361,7.771196
0.002362,7.773568
0.002363,7.775939
0.002364,7.778309
0.002365,7.780678
0.002366,7.783045
0.002367,7.785412
0.002368,7.787777
0.002369,7.790141
0.002370,7.792505
0.002371,7.794867
0.002372,7.797228
0.002373,7.799588
0.002374,7.801946
0.002375,7.804304
0.002376,7.806661
0.002377,7.809016
0.002378,7.811370
0.002379,7.813724
0.002380,7.816076
0.002381,7.818427
0.002382,7.820777
0.002383,7.823125
0.002384,7.825473
0.002385,7.827820
0.002386,7.830165
0.002387,7.832509
0.002388,7.834853
0.002389,7.837195
0.002390,7.839536
0.002391,7.841876
0.002392,7.844214
0.002393,7.846552
0.002394,7.848889
0.002395,7.851224
0.002396,7.853558
0.002397,7.855891
0.002398,7.858224
0.002399,7.860554
0.002400,7.862884
0.002401,7.865213
0.002402,7.867541
0.002403,7.869867
0.002404,7.872192
0.002405,7.874517
0.002406,7.876840
0.002407,7.879162
0.002408,7.881483
0.002409,7.883803
0.002410,7.886121
0.002411,7.888439
0.002412,7.890755
0.002413,7.893070
0.002414,7.895385
0.002415,7.897698
0.002416,7.900009
0.002417,7.902320
0.002418,7.904630
0.002419,7.906938
0.002420,7.909246
0.002421,7.911552
0.002422,7.913857
0.002423,7.916161
0.002424,7.918464
0.002425,7.920766
0.002426,7.923067
0.002427,7.925366
0.002428,7.927665
0.002429,7.929962
0.002430,7.932258
0.002431,7.934553
0.002432,7.936847
0.002433,7.939140
0.002434,7.941432
0.002435,7.943722
0.002436,7.946012
0.002437,7.948300
0.002438,7.950587
0.002439,7.952873
0.002440,7.955158
0.002441,7.957442
0.002442,7.959724
0.002443,7.962006
0.002444,7.964286
0.002445,7.966565
0.002446,7.968843
0.002447,7.971120
0.002448,7.973396
0.002449,7.975671
0.002450,7.977944
0.002451,7.980217
0.002452,7.982488
0.002453,7.984758
0.002454,7.987027
0.002455,7.989295
0.002456,7.991562
0.002457,7.993828
0.002458,7.996092
0.002459,7.998355
0.002460,8.000618
0.002461,8.002879
0.002462,8.005139
0.002463,8.007397
0.002464,8.009655
0.002465,8.011912
0.002466,8.014167
0.002467,8.016421
0.002468,8.018674
0.002469,8.020926
0.002470,8.023177
0.002471,8.025427
0.002472,8.027675
0.002473,8.029923
0.002474,8.032169
0.002475,8.034414
0.002476,8.036658
0.002477,8.038901
0.002478,8.041142
0.002479,8.043383
0.002480,8.045622
0.002481,8.047861
0.002482,8.050098
0.002483,8.052334
0.002484,8.054569
0.002485,8.056802
0.002486,8.059035
0.002487,8.061266
0.002488,8.063496
0.002489,8.065726
0.002490,8.067954
0.002491,8.070180
0.002492,8.072406
0.002493,8.074631
0.002494,8.076854
0.002495,8.079076
0.002496,8.081297
0.002497,8.083517
0.002498,8.085736
0.002499,8.087953
